created_at,event_type,user_id,status,latency_ms,tokens_in,tokens_out,score,feedback,filename,doc_ids,doc_id
2025-09-04 12:43:12.644741,query,1,ok,560.2304179992643,,,,,,,
2025-09-04 13:06:32.250274,query,1,ok,54775.79865100006,,,,,,,
2025-09-04 13:14:47.549893,query,1,ok,153753.13686699996,,,,,,,
2025-09-04 13:18:20.545167,query,1,ok,42853.030365,,,,,,,
2025-09-04 13:20:59.152148,query,1,ok,95450.05326,,,,,,,
2025-09-04 14:40:20.944535,query,1,ok,431609.0212600002,,,,,,,
2025-09-04 15:01:38.552336,query,1,ok,567.082888999721,,,,,,,
2025-09-04 15:19:09.353089,query,1,ok,417990.7629110003,,,,,,,
